timestamp,side,price
1469404942245572,:a,1.09707
1469404942266125,:b,1.09701
1469404942266125,:a,1.09707
1469404942266504,:b,1.09702
1469404942266504,:a,1.09707
1469404942266514,:b,1.09702
1469404942266514,:a,1.09707
1469404942267076,:b,1.09702
1469404942267076,:a,1.09707
1469404942267081,:b,1.09702
1469404942267081,:a,1.09707
1469404942267086,:b,1.09702
1469404942267086,:a,1.09707
1469404942267090,:b,1.09702
1469404942267090,:a,1.09707
1469404942267154,:b,1.09702
1469404942267154,:a,1.09707
